Attribute_Name,Code_Value,Code Description,Entity Type_Name,
TYPE_CODE,TW,"Town
",GOVERNMENT_AGENCY,
TYPE_CODE,TW,"Turbidity waiver
",DEVIATION,
TYPE_CODE,TW,"Township
",GEOGRAPHIC_AREA,
TYPE_CODE,UA,"Unincorporated Area
",GEOGRAPHIC_AREA,
TYPE_CODE,UP,"Unit Process - a sampling point used to evaluate the effectiveness of a unit process. This type might be used, for instance, to determine the contact time under the SWTR for a single unit process.
",SAMPLING_POINT,
TYPE_CODE,UP,"Unit Process Point
",SAMPLING_POINT_HISTORY,
TYPE_CODE,UP,"Within 5 service connections Upstream
",MONITORING_REQUIREMENT_LOCATION,
TYPE_CODE,V,"Valid assignment between MBS_VIOLATION_TYPE and RULE
",VIOLATION_TYPE_RULE_ASGMT,
TYPE_CODE,V,"Standard Response used with Violations and Enforcement Actions
",STANDARD_RESPONSE,
TYPE_CODE,V,"Valid
",VIOLATION_STATUS,
TYPE_CODE,VA,"Variance
",DEVIATION,
TYPE_CODE,VA,"Vulnerability Assessement
",PROGRAM,
TYPE_CODE,VI,"Count of days of Violation Period
",SAMPLE_SUMMARY_RESULT,
TYPE_CODE,W,"Wholesale (For example, seller of water)
",POPULATION_SERVED,
TYPE_CODE,WA,"Waiver
",PROGRAM,
TYPE_CODE,WD,"Water District
",GOVERNMENT_AGENCY,
TYPE_CODE,WD,"Water District
",GEOGRAPHIC_AREA,
TYPE_CODE,WH,"Well head protection
",PROGRAM,
TYPE_CODE,WK,"Weekly
",MONITORING_PERIOD,
TYPE_CODE,WQ,"Water Quality
",ANALYTE,
TYPE_CODE,WQPS,"Water quality parameters
",MILESTONE_EVENT,
TYPE_CODE,WS,"Water System Facility Point
",SAMPLING_POINT,
TYPE_CODE,WS,"Water System
",LEGAL_ENTITY,
TYPE_CODE,WS,"Water System Facility Point
",SAMPLING_POINT_HISTORY,
TYPE_CODE,X,"Specifies that the violation compliance period begin date must fall within the BEGIN_DATE and END_DATE of this entity type.
",ENF_VIOLATION_CRITERION_NOT_IMP,
TYPE_CODE,YR,"Yearly
",MONITORING_PERIOD,
TYPE_CODE,Z,"Specifies the violation type, violation compliance period BEGIN_DATE and contaminant
of the relevant violation.
",ENF_VIOLATION_CRITERION_NOT_IMP,
UOM_CODE,%LUM,"Percent of luminance--(for measuring color)
",ANALYTE_LEVEL_RULE_ASGMT,
UOM_CODE,%LUM,"Percent of luminance--(for measuring color)
",MONITORING_PERIOD_AVERAGE,
UOM_CODE,%LUM,"Percent of luminance--(for measuring color)
",FACILITY_ANALYTE_LEVEL,
UOM_CODE,%LUM,"Percent of luminance--(for measuring color)
",MCL_VALUE,
UOM_CODE,%PUR,"Percent of purity--(for measuring color)
",ANALYTE_LEVEL_RULE_ASGMT,
UOM_CODE,%PUR,"Percent of purity--(for measuring color)
",MONITORING_PERIOD_AVERAGE,
UOM_CODE,%PUR,"Percent of purity--(for measuring color)
",FACILITY_ANALYTE_LEVEL,
UOM_CODE,%PUR,"Percent of purity--(for measuring color)
",MCL_VALUE,
UOM_CODE,ADMIU,"American Dye Manufacturers Institute units -- (fro measuring color)
",ANALYTE_LEVEL_RULE_ASGMT,
UOM_CODE,ADMIU,"American Dye Manufacturers Institute units -- (fro measuring color)
",MONITORING_PERIOD_AVERAGE,
UOM_CODE,ADMIU,"American Dye Manufacturers Institute units -- (for measuring color)
",FACILITY_ANALYTE_LEVEL,
UOM_CODE,ADMIU,"American Dye Manufacturers Institute units -- (fro measuring color)
",MCL_VALUE,
UOM_CODE,AGGR,"Aggressive Index (for Corrosivity)
",ANALYTE_LEVEL_RULE_ASGMT,
UOM_CODE,AGGR,"Aggressive Index (for Corrosivity)
",MONITORING_PERIOD_AVERAGE,
UOM_CODE,AGGR,"Aggressive Index (for Corrosivity)
",FACILITY_ANALYTE_LEVEL,
UOM_CODE,AGGR,"Aggressive Index (for Corrosivity)
",MCL_VALUE,
UOM_CODE,C,"Degrees Celsius
",MCL_VALUE,
UOM_CODE,C,"Degrees Celsius
",ANALYTE_LEVEL_RULE_ASGMT,
UOM_CODE,C,"Degrees Celsius
",MONITORING_PERIOD_AVERAGE,
UOM_CODE,C,"Degrees Celsius
",FACILITY_ANALYTE_LEVEL,
UOM_CODE,CM-1,"Total absorbance for ultraviolet light (a disinfectant)
",MCL_VALUE,
UOM_CODE,CM-1,"Total absorbance for ultraviolet light (a disinfectant)
",ANALYTE_LEVEL_RULE_ASGMT,
UOM_CODE,CM-1,"Total absorbance for ultraviolet light (a disinfectant)
",MONITORING_PERIOD_AVERAGE,
UOM_CODE,CM-1,"Total absorbance for ultraviolet light (a disinfectant)
",FACILITY_ANALYTE_LEVEL,
UOM_CODE,COL/100ML,"Colonies Per 100 ml
",FACILITY_ANALYTE_LEVEL,
UOM_CODE,COUNT,"Count / 100 ml
",MCL_VALUE,
UOM_CODE,COUNT,"Count / 100 ml
",ANALYTE_LEVEL_RULE_ASGMT,
UOM_CODE,COUNT,"Count / 100 ml
",MONITORING_PERIOD_AVERAGE,
UOM_CODE,COUNT/ML,"Organisms observed in a 1 mL aliquot (used for measuring heterotrophic bacteria (hpc or viruses))
",MCL_VALUE,
UOM_CODE,COUNT/ML,"Organisms observed in a 1 mL aliquot (used for measuring heterotrophic bacteria (hpc or viruses))
",ANALYTE_LEVEL_RULE_ASGMT,
UOM_CODE,COUNT/ML,"Organisms observed in a 1 mL aliquot (used for measuring heterotrophic bacteria (hpc or viruses))
",MONITORING_PERIOD_AVERAGE,
UOM_CODE,CT,"Contact Time (a disinfectant)
",MCL_VALUE,
UOM_CODE,CT,"Contact Time (a disinfectant)
",ANALYTE_LEVEL_RULE_ASGMT,
UOM_CODE,CT,"Contact Time (a disinfectant)
",MONITORING_PERIOD_AVERAGE,
UOM_CODE,CT,"Contact Time
",FACILITY_ANALYTE_LEVEL,
UOM_CODE,CU,"Color Units (for color)
",MCL_VALUE,
UOM_CODE,CU,"Color Units (for color)
",ANALYTE_LEVEL_RULE_ASGMT,
UOM_CODE,CU,"Color Units (for color)
",MONITORING_PERIOD_AVERAGE,
UOM_CODE,CU,"Color Units (for color)
",FACILITY_ANALYTE_LEVEL,
UOM_CODE,F,"Degrees Fahrenheit
",MCL_VALUE,
UOM_CODE,F,"Degrees Fahrenheit
",ANALYTE_LEVEL_RULE_ASGMT,
UOM_CODE,F,"Degrees Fahrenheit
",MONITORING_PERIOD_AVERAGE,
UOM_CODE,F,"Degrees Fahrenheit
",FACILITY_ANALYTE_LEVEL,
UOM_CODE,FTU,"Flavor Threshold Units (for measuring Taste and Odor)
",MCL_VALUE,
UOM_CODE,FTU,"Flavor Threshold Units (for measuring Taste and Odor)
",ANALYTE_LEVEL_RULE_ASGMT,
UOM_CODE,FTU,"Flavor Threshold Units (for measuring Taste and Odor)
",MONITORING_PERIOD_AVERAGE,
UOM_CODE,FTU,"Flavor Threshold Units (FTU) (for measuring Taste and Odor)
",FACILITY_ANALYTE_LEVEL,
UOM_CODE,GPD,"Gallons per day
",FACILITY_ANALYTE_LEVEL,
UOM_CODE,L/MG-CM,"Liter per Milligram-Centimeter
",MCL_VALUE,
UOM_CODE,L/MG-CM,"Liter per Milligram-Centimeter
",ANALYTE_LEVEL_RULE_ASGMT,
UOM_CODE,L/MG-CM,"Liter per Milligram-Centimeter
",MONITORING_PERIOD_AVERAGE,
UOM_CODE,L/MG-CM,"Liter per Milligram-Centimeter
",FACILITY_ANALYTE_LEVEL,
UOM_CODE,L/MG-M,"Liter per Milligram-Meter
",MCL_VALUE,
UOM_CODE,L/MG-M,"Liter per Milligram-Meter
",ANALYTE_LEVEL_RULE_ASGMT,
UOM_CODE,L/MG-M,"Liter per Milligram-Meter
",MONITORING_PERIOD_AVERAGE,
UOM_CODE,L/MG-M,"Liter per Milligram-Meter
",FACILITY_ANALYTE_LEVEL,
UOM_CODE,LANG,"Langelier Index (for measuring Corrosivity)
",MCL_VALUE,
UOM_CODE,LANG,"Langelier Index (for measuring Corrosivity)
",ANALYTE_LEVEL_RULE_ASGMT,
UOM_CODE,LANG,"Langelier Index (for measuring Corrosivity)
",MONITORING_PERIOD_AVERAGE,
UOM_CODE,LANG,"Langelier Index (for measuring Corrosivity)
",FACILITY_ANALYTE_LEVEL,
UOM_CODE,LBS/CFT,"Pounds per cubic foot (for measuring density)
",MCL_VALUE,
UOM_CODE,LBS/CFT,"Pounds per cubic foot (for measuring density)
",ANALYTE_LEVEL_RULE_ASGMT,
UOM_CODE,LBS/CFT,"Pounds per cubic foot (for measuring density)
",MONITORING_PERIOD_AVERAGE,
UOM_CODE,LBS/CFT,"Pounds per cubic foot (for measuring density)
",FACILITY_ANALYTE_LEVEL,
UOM_CODE,LBS/GAL,"Pounds per gallon (for measuring density)
",MCL_VALUE,
UOM_CODE,LBS/GAL,"Pounds per gallon (for measuring density)
",ANALYTE_LEVEL_RULE_ASGMT,
UOM_CODE,LBS/GAL,"Pounds per gallon (for measuring density)
",MONITORING_PERIOD_AVERAGE,
UOM_CODE,LBS/GAL,"Pounds per gallon (for measuring density)
",FACILITY_ANALYTE_LEVEL,
UOM_CODE,MFL,"Millions of fibers per liter (for measuring asbestos)
",MCL_VALUE,
UOM_CODE,MFL,"Millions of fibers per liter (for measuring asbestos)
",ANALYTE_LEVEL_RULE_ASGMT,
UOM_CODE,MFL,"Millions of fibers per liter (for measuring asbestos)
",MONITORING_PERIOD_AVERAGE,
UOM_CODE,MFL,"Millions of fibers per liter (MFL) (for measuring asbestos)
",FACILITY_ANALYTE_LEVEL,
UOM_CODE,MG/L,"Milligrams per liter; AKA Parts per million (ppm).  Also a measure of disinfectant concentration.
",MCL_VALUE,
UOM_CODE,MG/L,"Milligrams per liter; AKA Parts per million (ppm).  Also a measure of disinfectant concentration.
",ANALYTE_LEVEL_RULE_ASGMT,
UOM_CODE,MG/L,"Milligrams per liter; AKA Parts per million (ppm).  Also a measure of disinfectant concentration.
",MONITORING_PERIOD_AVERAGE,
UOM_CODE,MG/L,"Milligrams per liter; AKA Parts Per Million (ppm).  Also a measure of disinfectant concentration.
",FACILITY_ANALYTE_LEVEL,
UOM_CODE,MGD,"Million gallons per day
",FACILITY_ANALYTE_LEVEL,
UOM_CODE,MREM,"Millirems
",MCL_VALUE,
UOM_CODE,MREM,"Millirems
",ANALYTE_LEVEL_RULE_ASGMT,
UOM_CODE,MREM,"Millirems
",MONITORING_PERIOD_AVERAGE,
UOM_CODE,MREM,"Millirems
",FACILITY_ANALYTE_LEVEL,
UOM_CODE,MREMY,"Millirems per year
",MCL_VALUE,
UOM_CODE,MREMY,"Millirems per year
",ANALYTE_LEVEL_RULE_ASGMT,
UOM_CODE,MREMY,"Millirems per year
",MONITORING_PERIOD_AVERAGE,
UOM_CODE,MREMY,"Millirems per year
",FACILITY_ANALYTE_LEVEL,
UOM_CODE,NG/L,"Nanograms per liter; AKA parts per trillion (ppt)
",MCL_VALUE,
UOM_CODE,NG/L,"Nanograms per liter; AKA parts per trillion (ppt)
",ANALYTE_LEVEL_RULE_ASGMT,
UOM_CODE,NG/L,"Nanograms per liter; AKA parts per trillion (ppt)
",MONITORING_PERIOD_AVERAGE,
UOM_CODE,NG/L,"Nanograms per liter; AKA Parts per trillion (ppt)
",FACILITY_ANALYTE_LEVEL,
UOM_CODE,NM,"Nanometers (to measure color wave length)
",MCL_VALUE,
UOM_CODE,NM,"Nanometers (to measure color wave length)
",ANALYTE_LEVEL_RULE_ASGMT,
UOM_CODE,NM,"Nanometers (to measure color wave length)
",MONITORING_PERIOD_AVERAGE,
UOM_CODE,NM,"Nanometers -- to measure color wave length
",FACILITY_ANALYTE_LEVEL,
UOM_CODE,NTU,"Nephlometric Turbidity Units
",MCL_VALUE,
UOM_CODE,NTU,"Nephlometric Turbidity Units
",ANALYTE_LEVEL_RULE_ASGMT,
UOM_CODE,NTU,"Nephlometric Turbidity Units
",MONITORING_PERIOD_AVERAGE,
UOM_CODE,NTU,"Nephlometric Turbidity Units
",FACILITY_ANALYTE_LEVEL,
UOM_CODE,OBSVNS,"Observations/field at 100 power
",MCL_VALUE,
UOM_CODE,OBSVNS,"Observations/field at 100 power
",ANALYTE_LEVEL_RULE_ASGMT,
UOM_CODE,OBSVNS,"Observations/field at 100 power
",MONITORING_PERIOD_AVERAGE,
UOM_CODE,OBSVNS,"Observations/field at 100 power
",FACILITY_ANALYTE_LEVEL,
UOM_CODE,PCI/L,"Picocurie per Liter
",MCL_VALUE,
UOM_CODE,PCI/L,"Picocuries per liter
",ANALYTE_LEVEL_RULE_ASGMT,
UOM_CODE,PCI/L,"Picocurie per Liter
",MONITORING_PERIOD_AVERAGE,
UOM_CODE,PCI/L,"Picocuries per liter
",FACILITY_ANALYTE_LEVEL,
UOM_CODE,PH,"pH units (parts Hydrogen - pH (0-14))
",MCL_VALUE,
UOM_CODE,PH,"pH units (parts Hydrogen - pH (0-14))
",ANALYTE_LEVEL_RULE_ASGMT,
UOM_CODE,PH,"pH units (parts Hydrogen - pH (0-14))
",MONITORING_PERIOD_AVERAGE,
UOM_CODE,PH,"pH units (Parts Hydrogen - pH (0 - 14))
",FACILITY_ANALYTE_LEVEL,
UOM_CODE,RATIO,"Ratio
",MCL_VALUE,
UOM_CODE,RATIO,"Ratio
",ANALYTE_LEVEL_RULE_ASGMT,
UOM_CODE,RATIO,"Ratio
",MONITORING_PERIOD_AVERAGE,
UOM_CODE,RATIO,"Ratio
",FACILITY_ANALYTE_LEVEL,
UOM_CODE,SU,"Standard Units (for color)
",MCL_VALUE,
UOM_CODE,SU,"Standard Units (for color)
",ANALYTE_LEVEL_RULE_ASGMT,
UOM_CODE,SU,"Standard Units (for color)
",MONITORING_PERIOD_AVERAGE,
UOM_CODE,SU,"Standard Units (for Color)
",FACILITY_ANALYTE_LEVEL,
UOM_CODE,TON,"Threshold Odor Number (for odor)
",MCL_VALUE,
UOM_CODE,TON,"Threshold Odor Number (for odor)
",ANALYTE_LEVEL_RULE_ASGMT,
UOM_CODE,TON,"Threshold Odor Number (for odor)
",MONITORING_PERIOD_AVERAGE,
UOM_CODE,TON,"Threshold Odor Number (for odor)
",FACILITY_ANALYTE_LEVEL,
UOM_CODE,UG/L,"Micrograms per liter; AKA parts per billion (ppb).
",MCL_VALUE,
UOM_CODE,UG/L,"Micrograms per liter; AKA parts per billion (ppb).
",ANALYTE_LEVEL_RULE_ASGMT,
UOM_CODE,UG/L,"Micrograms per liter; AKA parts per billion (ppb).
",MONITORING_PERIOD_AVERAGE,
UOM_CODE,UG/L,"Micrograms per liter; AKA Parts per Billion (ppb)
",FACILITY_ANALYTE_LEVEL,
UOM_CODE,UMHO/CM,"Measurement unit for measuring Conductivity
",MCL_VALUE,
UOM_CODE,UMHO/CM,"Measurement unit for measuring Conductivity
",ANALYTE_LEVEL_RULE_ASGMT,
UOM_CODE,UMHO/CM,"Measurement unit for measuring Conductivity
",MONITORING_PERIOD_AVERAGE,
UOM_CODE,UMHO/CM,"Measurement unit for measuring Conductivity
",FACILITY_ANALYTE_LEVEL,
UOM_CODE,UNITS,"Means for representing the magnitude (for pH or Color)
",MCL_VALUE,
UOM_CODE,UNITS,"Means for representing the magnitude (for pH or Color)
",ANALYTE_LEVEL_RULE_ASGMT,
UOM_CODE,UNITS,"Means for representing the magnitude (for pH or Color)
",MONITORING_PERIOD_AVERAGE,
USER_ASSIGNED_SSMPA_INDICATOR,N,"User explicitly selected/changed the associated monitoring period; however, the SSMPA record was then deleted (due to a schedule or monitoring period being deleted).  Prior to deleting the associated SSMPA from a sample result where this field is set to Y, CDS Setup will change value to N.
",SAMPLE_ANALYTICAL_RESULT,
USER_ASSIGNED_SSMPA_INDICATOR,Y,"User explicitly selected/changed the associated monitoring period.  CDS Setup should not change it.
",SAMPLE_ANALYTICAL_RESULT,
WATER_QUANTITY_MEASURE_UNIT,GAL,"Gallons
",WATER_SYS_FACILITY_FLOW,
WATER_QUANTITY_MEASURE_UNIT,GPD,"Gallons per day-GPD
",WATER_SYS_FACILITY_FLOW,
WATER_QUANTITY_MEASURE_UNIT,GPM,"Gallons per minute
",WATER_SYS_FACILITY_FLOW,
WATER_TYPE_CODE,GU,"Ground water under direct influence of surface water
",WSF_DELETIONS,
WATER_TYPE_CODE,GU,"Ground water under direct influence of surface water
",WATER_SYSTEM_FACILITY,
WATER_TYPE_CODE,GU,"Ground water under direct influence of surface water
",WATER_SYSTEM_FACILITY_HISTORY,
WATER_TYPE_CODE,GW,"Ground water
",WSF_DELETIONS,
WATER_TYPE_CODE,GW,"Ground water
",WATER_SYSTEM_FACILITY,
WATER_TYPE_CODE,GW,"Ground water
",WATER_SYSTEM_FACILITY_HISTORY,
WATER_TYPE_CODE,SW,"Surface water
",WSF_DELETIONS,
WATER_TYPE_CODE,SW,"Surface water
",WATER_SYSTEM_FACILITY,
WATER_TYPE_CODE,SW,"Surface water
",WATER_SYSTEM_FACILITY_HISTORY,
WS_FEDTYPE_CODE,C,"Community water system
",WATER_SYSTEM_GROUP,
WS_FEDTYPE_CODE,CN,"Community and Non-Community Non-transient water systems
",WATER_SYSTEM_GROUP,
WS_FEDTYPE_CODE,CNC,"Community and Non-community transient water systems
",WATER_SYSTEM_GROUP,
WS_FEDTYPE_CODE,CNN,"Community, Non-community transient and Non-Community Non-transient water systems
",WATER_SYSTEM_GROUP,
WS_FEDTYPE_CODE,NC,"Non-community transient water system
",WATER_SYSTEM_GROUP,
WS_FEDTYPE_CODE,NN,"Non-Community Transient and Non-Community Non-transient water systems
",WATER_SYSTEM_GROUP,
WS_FEDTYPE_CODE,NP,"Non-public water system
",WATER_SYSTEM_GROUP,
WS_FEDTYPE_CODE,NTNC,"Non-Community Non-transient water system
",WATER_SYSTEM_GROUP,
WS_PRIME_SOURCE_TYPE_CODE,AGU,"(All Groundwater) UDI Surface Water - Groundwater UDI Surface Water or Purchased Groundwater UDI Surface Water.
",WATER_SYSTEM_GROUP,
WS_PRIME_SOURCE_TYPE_CODE,AWG,"(All Groundwater) - Groundwater or Purchased Groundwater.
",WATER_SYSTEM_GROUP,
WS_PRIME_SOURCE_TYPE_CODE,AWS,"(All Surface Water) - Surface Water or Purchased Surface Water.
",WATER_SYSTEM_GROUP,
WS_PRIME_SOURCE_TYPE_CODE,GU,"Groundwater UDI Surface Water
",WATER_SYSTEM_GROUP,
WS_PRIME_SOURCE_TYPE_CODE,GUP,"Purchased Groundwater UDI Surface Water
",WATER_SYSTEM_GROUP,
WS_PRIME_SOURCE_TYPE_CODE,GW,"Groundwater
",WATER_SYSTEM_GROUP,
WS_PRIME_SOURCE_TYPE_CODE,GWP,"Purchased Groundwater
",WATER_SYSTEM_GROUP,
WS_PRIME_SOURCE_TYPE_CODE,PSH,"(Purchased Subpart H) - Purchased Surface Water or Purchased Groundwater UDI Surface Water.
",WATER_SYSTEM_GROUP,
WS_PRIME_SOURCE_TYPE_CODE,SPH,"(Subpart H) - Surface Water or Groundwater UDI Surface Water or Purchased Surface Water, or Purchased Surface Water or Purchased Groundwater UDI Surface Water.
",WATER_SYSTEM_GROUP,
WS_PRIME_SOURCE_TYPE_CODE,SSH,"(Source Subpart H) - Surface Water or Groundwater UDI Surface Water.
",WATER_SYSTEM_GROUP,
WS_PRIME_SOURCE_TYPE_CODE,SW,"Surface Water
",WATER_SYSTEM_GROUP,
WS_PRIME_SOURCE_TYPE_CODE,SWP,"Purchased Surface Water
",WATER_SYSTEM_GROUP,
WS_STATUS_CODE,A,"Active
",WATER_SYSTEM_GROUP,
WS_STATUS_CODE,I,"Inactive
",WATER_SYSTEM_GROUP,
WS_STATUS_CODE,M,"Merged
",WATER_SYSTEM_GROUP,
WS_STATUS_CODE,P,"Proposed
",WATER_SYSTEM_GROUP,
WSF_TINWSF_STATUS_CODE,A,"Active
",CDS_CANDIDATE_VIOLATION,
WSF_TINWSF_STATUS_CODE,I,"Inactive
",CDS_CANDIDATE_VIOLATION,
WSF_TINWSF_STATUS_CODE,P,"Proposed
",CDS_CANDIDATE_VIOLATION,
